m,n,beta,d,b_batch,seed,gap
100,5600,1.0,2,1,42699,2.0
100,5600,1.0,2,1,57975,2.0
100,5600,1.0,2,1,32146,2.0
100,5650,0.0,2,1,42,2.5
100,5650,0.0,2,1,67,2.5
100,5650,0.0,2,1,77,3.5
100,5650,0.0,2,1,69,2.5
100,5650,0.0,2,1,13,2.5
100,5650,0.0,2,1,28430,3.5
100,5650,0.0,2,1,44015,2.5
100,5650,0.0,2,1,42699,3.5
100,5650,0.0,2,1,57975,4.5
100,5650,0.0,2,1,32146,2.5
100,5650,0.25,2,1,42,2.5
100,5650,0.25,2,1,67,2.5
100,5650,0.25,2,1,77,2.5
100,5650,0.25,2,1,69,2.5
100,5650,0.25,2,1,13,3.5
100,5650,0.25,2,1,28430,2.5
100,5650,0.25,2,1,44015,1.5
100,5650,0.25,2,1,42699,2.5
100,5650,0.25,2,1,57975,2.5
100,5650,0.25,2,1,32146,2.5
100,5650,0.5,2,1,42,1.5
100,5650,0.5,2,1,67,1.5
100,5650,0.5,2,1,77,2.5
100,5650,0.5,2,1,69,2.5
100,5650,0.5,2,1,13,2.5
100,5650,0.5,2,1,28430,2.5
100,5650,0.5,2,1,44015,2.5
100,5650,0.5,2,1,42699,2.5
100,5650,0.5,2,1,57975,1.5
100,5650,0.5,2,1,32146,1.5
100,5650,0.75,2,1,42,1.5
100,5650,0.75,2,1,67,1.5
100,5650,0.75,2,1,77,2.5
100,5650,0.75,2,1,69,2.5
100,5650,0.75,2,1,13,2.5
100,5650,0.75,2,1,28430,2.5
100,5650,0.75,2,1,44015,2.5
100,5650,0.75,2,1,42699,2.5
100,5650,0.75,2,1,57975,3.5
100,5650,0.75,2,1,32146,2.5
100,5650,1.0,2,1,42,1.5
100,5650,1.0,2,1,67,2.5
100,5650,1.0,2,1,77,1.5
100,5650,1.0,2,1,69,2.5
100,5650,1.0,2,1,13,1.5
100,5650,1.0,2,1,28430,2.5
100,5650,1.0,2,1,44015,1.5
100,5650,1.0,2,1,42699,2.5
100,5650,1.0,2,1,57975,1.5
100,5650,1.0,2,1,32146,1.5
100,5700,0.0,2,1,42,3.0
100,5700,0.0,2,1,67,2.0
100,5700,0.0,2,1,77,3.0
100,5700,0.0,2,1,69,3.0
100,5700,0.0,2,1,13,4.0
100,5700,0.0,2,1,28430,3.0
100,5700,0.0,2,1,44015,2.0
100,5700,0.0,2,1,42699,5.0
100,5700,0.0,2,1,57975,4.0
100,5700,0.0,2,1,32146,4.0
100,5700,0.25,2,1,42,2.0
100,5700,0.25,2,1,67,3.0
100,5700,0.25,2,1,77,2.0
100,5700,0.25,2,1,69,2.0
100,5700,0.25,2,1,13,3.0
100,5700,0.25,2,1,28430,2.0
100,5700,0.25,2,1,44015,3.0
100,5700,0.25,2,1,42699,2.0
100,5700,0.25,2,1,57975,3.0
100,5700,0.25,2,1,32146,2.0
100,5700,0.5,2,1,42,2.0
100,5700,0.5,2,1,67,2.0
100,5700,0.5,2,1,77,3.0
100,5700,0.5,2,1,69,2.0
100,5700,0.5,2,1,13,2.0
100,5700,0.5,2,1,28430,3.0
100,5700,0.5,2,1,44015,2.0
100,5700,0.5,2,1,42699,3.0
100,5700,0.5,2,1,57975,2.0
100,5700,0.5,2,1,32146,2.0
100,5700,0.75,2,1,42,2.0
100,5700,0.75,2,1,67,3.0
100,5700,0.75,2,1,77,2.0
100,5700,0.75,2,1,69,3.0
100,5700,0.75,2,1,13,2.0
100,5700,0.75,2,1,28430,2.0
100,5700,0.75,2,1,44015,2.0
100,5700,0.75,2,1,42699,2.0
100,5700,0.75,2,1,57975,3.0
100,5700,0.75,2,1,32146,2.0
100,5700,1.0,2,1,42,2.0
100,5700,1.0,2,1,67,2.0
100,5700,1.0,2,1,77,2.0
100,5700,1.0,2,1,69,3.0
100,5700,1.0,2,1,13,2.0
100,5700,1.0,2,1,28430,2.0
100,5700,1.0,2,1,44015,2.0
100,5700,1.0,2,1,42699,2.0
100,5700,1.0,2,1,57975,2.0
100,5700,1.0,2,1,32146,2.0
100,5750,0.0,2,1,42,2.5
100,5750,0.0,2,1,67,1.5
100,5750,0.0,2,1,77,2.5
100,5750,0.0,2,1,69,3.5
100,5750,0.0,2,1,13,4.5
100,5750,0.0,2,1,28430,3.5
100,5750,0.0,2,1,44015,2.5
100,5750,0.0,2,1,42699,4.5
100,5750,0.0,2,1,57975,3.5
100,5750,0.0,2,1,32146,4.5
100,5750,0.25,2,1,42,2.5
100,5750,0.25,2,1,67,2.5
100,5750,0.25,2,1,77,2.5
100,5750,0.25,2,1,69,2.5
100,5750,0.25,2,1,13,2.5
100,5750,0.25,2,1,28430,2.5
100,5750,0.25,2,1,44015,2.5
100,5750,0.25,2,1,42699,2.5
100,5750,0.25,2,1,57975,3.5
100,5750,0.25,2,1,32146,2.5
100,5750,0.5,2,1,42,1.5
100,5750,0.5,2,1,67,1.5
100,5750,0.5,2,1,77,2.5
100,5750,0.5,2,1,69,2.5
100,5750,0.5,2,1,13,1.5
100,5750,0.5,2,1,28430,2.5
100,5750,0.5,2,1,44015,2.5
100,5750,0.5,2,1,42699,3.5
100,5750,0.5,2,1,57975,2.5
100,5750,0.5,2,1,32146,3.5
100,5750,0.75,2,1,42,1.5
100,5750,0.75,2,1,67,2.5
100,5750,0.75,2,1,77,1.5
100,5750,0.75,2,1,69,2.5
100,5750,0.75,2,1,13,2.5
100,5750,0.75,2,1,28430,1.5
100,5750,0.75,2,1,44015,1.5
100,5750,0.75,2,1,42699,2.5
100,5750,0.75,2,1,57975,2.5
100,5750,0.75,2,1,32146,2.5
100,5750,1.0,2,1,42,2.5
100,5750,1.0,2,1,67,1.5
100,5750,1.0,2,1,77,2.5
100,5750,1.0,2,1,69,2.5
100,5750,1.0,2,1,13,2.5
100,5750,1.0,2,1,28430,2.5
100,5750,1.0,2,1,44015,2.5
100,5750,1.0,2,1,42699,1.5
100,5750,1.0,2,1,57975,1.5
100,5750,1.0,2,1,32146,2.5
100,5800,0.0,2,1,42,3.0
100,5800,0.0,2,1,67,3.0
100,5800,0.0,2,1,77,3.0
100,5800,0.0,2,1,69,3.0
100,5800,0.0,2,1,13,4.0
100,5800,0.0,2,1,28430,3.0
100,5800,0.0,2,1,44015,3.0
100,5800,0.0,2,1,42699,4.0
100,5800,0.0,2,1,57975,3.0
100,5800,0.0,2,1,32146,4.0
100,5800,0.25,2,1,42,3.0
100,5800,0.25,2,1,67,3.0
100,5800,0.25,2,1,77,2.0
100,5800,0.25,2,1,69,3.0
100,5800,0.25,2,1,13,4.0
100,5800,0.25,2,1,28430,3.0
100,5800,0.25,2,1,44015,2.0
100,5800,0.25,2,1,42699,3.0
100,5800,0.25,2,1,57975,3.0
100,5800,0.25,2,1,32146,3.0
100,5800,0.5,2,1,42,2.0
100,5800,0.5,2,1,67,2.0
100,5800,0.5,2,1,77,2.0
100,5800,0.5,2,1,69,2.0
100,5800,0.5,2,1,13,2.0
100,5800,0.5,2,1,28430,3.0
100,5800,0.5,2,1,44015,3.0
100,5800,0.5,2,1,42699,4.0
100,5800,0.5,2,1,57975,2.0
100,5800,0.5,2,1,32146,4.0
100,5800,0.75,2,1,42,2.0
100,5800,0.75,2,1,67,2.0
100,5800,0.75,2,1,77,2.0
100,5800,0.75,2,1,69,2.0
100,5800,0.75,2,1,13,2.0
100,5800,0.75,2,1,28430,2.0
100,5800,0.75,2,1,44015,2.0
100,5800,0.75,2,1,42699,2.0
100,5800,0.75,2,1,57975,2.0
100,5800,0.75,2,1,32146,3.0
100,5800,1.0,2,1,42,2.0
100,5800,1.0,2,1,67,2.0
100,5800,1.0,2,1,77,3.0
100,5800,1.0,2,1,69,2.0
100,5800,1.0,2,1,13,2.0
100,5800,1.0,2,1,28430,2.0
100,5800,1.0,2,1,44015,3.0
100,5800,1.0,2,1,42699,2.0
100,5800,1.0,2,1,57975,2.0
100,5800,1.0,2,1,32146,2.0
100,5850,0.0,2,1,42,2.5
100,5850,0.0,2,1,67,3.5
100,5850,0.0,2,1,77,2.5
100,5850,0.0,2,1,69,2.5
100,5850,0.0,2,1,13,3.5
100,5850,0.0,2,1,28430,3.5
100,5850,0.0,2,1,44015,3.5
100,5850,0.0,2,1,42699,4.5
100,5850,0.0,2,1,57975,2.5
100,5850,0.0,2,1,32146,3.5
100,5850,0.25,2,1,42,3.5
100,5850,0.25,2,1,67,2.5
100,5850,0.25,2,1,77,1.5
100,5850,0.25,2,1,69,2.5
100,5850,0.25,2,1,13,3.5
100,5850,0.25,2,1,28430,2.5
100,5850,0.25,2,1,44015,2.5
100,5850,0.25,2,1,42699,2.5
100,5850,0.25,2,1,57975,2.5
100,5850,0.25,2,1,32146,2.5
100,5850,0.5,2,1,42,1.5
100,5850,0.5,2,1,67,2.5
100,5850,0.5,2,1,77,2.5
100,5850,0.5,2,1,69,2.5
100,5850,0.5,2,1,13,2.5
100,5850,0.5,2,1,28430,3.5
100,5850,0.5,2,1,44015,2.5
100,5850,0.5,2,1,42699,3.5
100,5850,0.5,2,1,57975,1.5
100,5850,0.5,2,1,32146,3.5
100,5850,0.75,2,1,42,1.5
100,5850,0.75,2,1,67,2.5
100,5850,0.75,2,1,77,2.5
100,5850,0.75,2,1,69,2.5
100,5850,0.75,2,1,13,1.5
100,5850,0.75,2,1,28430,1.5
100,5850,0.75,2,1,44015,1.5
100,5850,0.75,2,1,42699,2.5
100,5850,0.75,2,1,57975,2.5
100,5850,0.75,2,1,32146,2.5
100,5850,1.0,2,1,42,2.5
100,5850,1.0,2,1,67,2.5
100,5850,1.0,2,1,77,2.5
100,5850,1.0,2,1,69,2.5
100,5850,1.0,2,1,13,1.5
100,5850,1.0,2,1,28430,2.5
100,5850,1.0,2,1,44015,2.5
100,5850,1.0,2,1,42699,2.5
100,5850,1.0,2,1,57975,2.5
100,5850,1.0,2,1,32146,2.5
100,5900,0.0,2,1,42,3.0
100,5900,0.0,2,1,67,3.0
100,5900,0.0,2,1,77,3.0
100,5900,0.0,2,1,69,3.0
100,5900,0.0,2,1,13,3.0
100,5900,0.0,2,1,28430,3.0
100,5900,0.0,2,1,44015,4.0
100,5900,0.0,2,1,42699,5.0
100,5900,0.0,2,1,57975,2.0
100,5900,0.0,2,1,32146,3.0
100,5900,0.25,2,1,42,3.0
100,5900,0.25,2,1,67,2.0
100,5900,0.25,2,1,77,2.0
100,5900,0.25,2,1,69,3.0
100,5900,0.25,2,1,13,3.0
100,5900,0.25,2,1,28430,2.0
100,5900,0.25,2,1,44015,2.0
100,5900,0.25,2,1,42699,3.0
100,5900,0.25,2,1,57975,3.0
100,5900,0.25,2,1,32146,2.0
100,5900,0.5,2,1,42,2.0
100,5900,0.5,2,1,67,2.0
100,5900,0.5,2,1,77,2.0
100,5900,0.5,2,1,69,2.0
100,5900,0.5,2,1,13,3.0
100,5900,0.5,2,1,28430,3.0
100,5900,0.5,2,1,44015,2.0
100,5900,0.5,2,1,42699,3.0
100,5900,0.5,2,1,57975,2.0
100,5900,0.5,2,1,32146,3.0
100,5900,0.75,2,1,42,2.0
100,5900,0.75,2,1,67,2.0
100,5900,0.75,2,1,77,2.0
100,5900,0.75,2,1,69,2.0
100,5900,0.75,2,1,13,3.0
100,5900,0.75,2,1,28430,2.0
100,5900,0.75,2,1,44015,2.0
100,5900,0.75,2,1,42699,2.0
100,5900,0.75,2,1,57975,2.0
100,5900,0.75,2,1,32146,2.0
100,5900,1.0,2,1,42,2.0
100,5900,1.0,2,1,67,2.0
100,5900,1.0,2,1,77,2.0
100,5900,1.0,2,1,69,2.0
100,5900,1.0,2,1,13,2.0
100,5900,1.0,2,1,28430,2.0
100,5900,1.0,2,1,44015,2.0
100,5900,1.0,2,1,42699,2.0
100,5900,1.0,2,1,57975,2.0
100,5900,1.0,2,1,32146,2.0
100,5950,0.0,2,1,42,3.5
100,5950,0.0,2,1,67,2.5
100,5950,0.0,2,1,77,2.5
100,5950,0.0,2,1,69,2.5
100,5950,0.0,2,1,13,3.5
100,5950,0.0,2,1,28430,3.5
100,5950,0.0,2,1,44015,3.5
100,5950,0.0,2,1,42699,4.5
100,5950,0.0,2,1,57975,2.5
100,5950,0.0,2,1,32146,2.5
100,5950,0.25,2,1,42,3.5
100,5950,0.25,2,1,67,2.5
100,5950,0.25,2,1,77,2.5
100,5950,0.25,2,1,69,3.5
100,5950,0.25,2,1,13,2.5
100,5950,0.25,2,1,28430,2.5
100,5950,0.25,2,1,44015,1.5
100,5950,0.25,2,1,42699,2.5
100,5950,0.25,2,1,57975,3.5
100,5950,0.25,2,1,32146,3.5
100,5950,0.5,2,1,42,1.5
100,5950,0.5,2,1,67,2.5
100,5950,0.5,2,1,77,1.5
100,5950,0.5,2,1,69,1.5
100,5950,0.5,2,1,13,2.5
100,5950,0.5,2,1,28430,2.5
100,5950,0.5,2,1,44015,1.5
100,5950,0.5,2,1,42699,2.5
100,5950,0.5,2,1,57975,2.5
100,5950,0.5,2,1,32146,2.5
100,5950,0.75,2,1,42,2.5
100,5950,0.75,2,1,67,2.5
100,5950,0.75,2,1,77,1.5
100,5950,0.75,2,1,69,2.5
100,5950,0.75,2,1,13,2.5
100,5950,0.75,2,1,28430,2.5
100,5950,0.75,2,1,44015,2.5
100,5950,0.75,2,1,42699,1.5
100,5950,0.75,2,1,57975,2.5
100,5950,0.75,2,1,32146,2.5
100,5950,1.0,2,1,42,2.5
100,5950,1.0,2,1,67,1.5
100,5950,1.0,2,1,77,1.5
100,5950,1.0,2,1,69,2.5
100,5950,1.0,2,1,13,2.5
100,5950,1.0,2,1,28430,1.5
100,5950,1.0,2,1,44015,1.5
100,5950,1.0,2,1,42699,1.5
100,5950,1.0,2,1,57975,1.5
100,5950,1.0,2,1,32146,1.5
100,6000,0.0,2,1,42,3.0
100,6000,0.0,2,1,67,3.0
100,6000,0.0,2,1,77,3.0
100,6000,0.0,2,1,69,3.0
100,6000,0.0,2,1,13,4.0
100,6000,0.0,2,1,28430,3.0
100,6000,0.0,2,1,44015,4.0
100,6000,0.0,2,1,42699,4.0
100,6000,0.0,2,1,57975,4.0
100,6000,0.0,2,1,32146,2.0
100,6000,0.25,2,1,42,3.0
100,6000,0.25,2,1,67,2.0
100,6000,0.25,2,1,77,2.0
100,6000,0.25,2,1,69,3.0
100,6000,0.25,2,1,13,3.0
100,6000,0.25,2,1,28430,3.0
100,6000,0.25,2,1,44015,3.0
100,6000,0.25,2,1,42699,3.0
100,6000,0.25,2,1,57975,3.0
100,6000,0.25,2,1,32146,3.0
100,6000,0.5,2,1,42,2.0
100,6000,0.5,2,1,67,2.0
100,6000,0.5,2,1,77,2.0
100,6000,0.5,2,1,69,2.0
100,6000,0.5,2,1,13,2.0
100,6000,0.5,2,1,28430,2.0
100,6000,0.5,2,1,44015,3.0
100,6000,0.5,2,1,42699,2.0
100,6000,0.5,2,1,57975,2.0
100,6000,0.5,2,1,32146,2.0
100,6000,0.75,2,1,42,2.0
100,6000,0.75,2,1,67,2.0
100,6000,0.75,2,1,77,1.0
100,6000,0.75,2,1,69,2.0
100,6000,0.75,2,1,13,2.0
100,6000,0.75,2,1,28430,2.0
100,6000,0.75,2,1,44015,2.0
100,6000,0.75,2,1,42699,2.0
100,6000,0.75,2,1,57975,2.0
100,6000,0.75,2,1,32146,2.0
100,6000,1.0,2,1,42,2.0
100,6000,1.0,2,1,67,2.0
100,6000,1.0,2,1,77,2.0
100,6000,1.0,2,1,69,2.0
100,6000,1.0,2,1,13,2.0
100,6000,1.0,2,1,28430,2.0
100,6000,1.0,2,1,44015,2.0
100,6000,1.0,2,1,42699,2.0
100,6000,1.0,2,1,57975,3.0
100,6000,1.0,2,1,32146,2.0
100,6050,0.0,2,1,42,2.5
100,6050,0.0,2,1,67,2.5
100,6050,0.0,2,1,77,3.5
100,6050,0.0,2,1,69,2.5
100,6050,0.0,2,1,13,3.5
100,6050,0.0,2,1,28430,3.5
100,6050,0.0,2,1,44015,3.5
100,6050,0.0,2,1,42699,3.5
100,6050,0.0,2,1,57975,3.5
100,6050,0.0,2,1,32146,2.5
100,6050,0.25,2,1,42,2.5
100,6050,0.25,2,1,67,2.5
100,6050,0.25,2,1,77,1.5
100,6050,0.25,2,1,69,3.5
100,6050,0.25,2,1,13,2.5
100,6050,0.25,2,1,28430,3.5
100,6050,0.25,2,1,44015,2.5
100,6050,0.25,2,1,42699,3.5
100,6050,0.25,2,1,57975,2.5
100,6050,0.25,2,1,32146,2.5
100,6050,0.5,2,1,42,1.5
100,6050,0.5,2,1,67,1.5
100,6050,0.5,2,1,77,1.5
100,6050,0.5,2,1,69,2.5
100,6050,0.5,2,1,13,2.5
100,6050,0.5,2,1,28430,1.5
100,6050,0.5,2,1,44015,3.5
100,6050,0.5,2,1,42699,1.5
100,6050,0.5,2,1,57975,2.5
100,6050,0.5,2,1,32146,2.5
100,6050,0.75,2,1,42,1.5
100,6050,0.75,2,1,67,1.5
100,6050,0.75,2,1,77,1.5
100,6050,0.75,2,1,69,2.5
100,6050,0.75,2,1,13,2.5
100,6050,0.75,2,1,28430,1.5
100,6050,0.75,2,1,44015,2.5
100,6050,0.75,2,1,42699,1.5
100,6050,0.75,2,1,57975,2.5
100,6050,0.75,2,1,32146,2.5
100,6050,1.0,2,1,42,1.5
100,6050,1.0,2,1,67,2.5
100,6050,1.0,2,1,77,1.5
100,6050,1.0,2,1,69,2.5
100,6050,1.0,2,1,13,2.5
100,6050,1.0,2,1,28430,1.5
100,6050,1.0,2,1,44015,1.5
100,6050,1.0,2,1,42699,1.5
100,6050,1.0,2,1,57975,2.5
100,6050,1.0,2,1,32146,1.5
100,6100,0.0,2,1,42,2.0
100,6100,0.0,2,1,67,2.0
100,6100,0.0,2,1,77,3.0
100,6100,0.0,2,1,69,3.0
100,6100,0.0,2,1,13,3.0
100,6100,0.0,2,1,28430,3.0
100,6100,0.0,2,1,44015,3.0
100,6100,0.0,2,1,42699,3.0
100,6100,0.0,2,1,57975,4.0
100,6100,0.0,2,1,32146,2.0
100,6100,0.25,2,1,42,2.0
100,6100,0.25,2,1,67,2.0
100,6100,0.25,2,1,77,2.0
100,6100,0.25,2,1,69,3.0
100,6100,0.25,2,1,13,3.0
100,6100,0.25,2,1,28430,3.0
100,6100,0.25,2,1,44015,3.0
100,6100,0.25,2,1,42699,3.0
100,6100,0.25,2,1,57975,2.0
100,6100,0.25,2,1,32146,2.0
100,6100,0.5,2,1,42,3.0
100,6100,0.5,2,1,67,2.0
100,6100,0.5,2,1,77,3.0
100,6100,0.5,2,1,69,2.0
100,6100,0.5,2,1,13,2.0
100,6100,0.5,2,1,28430,2.0
100,6100,0.5,2,1,44015,3.0
100,6100,0.5,2,1,42699,2.0
100,6100,0.5,2,1,57975,3.0
100,6100,0.5,2,1,32146,3.0
100,6100,0.75,2,1,42,2.0
100,6100,0.75,2,1,67,2.0
100,6100,0.75,2,1,77,2.0
100,6100,0.75,2,1,69,2.0
100,6100,0.75,2,1,13,3.0
100,6100,0.75,2,1,28430,2.0
100,6100,0.75,2,1,44015,2.0
100,6100,0.75,2,1,42699,2.0
100,6100,0.75,2,1,57975,2.0
100,6100,0.75,2,1,32146,2.0
100,6100,1.0,2,1,42,2.0
100,6100,1.0,2,1,67,2.0
100,6100,1.0,2,1,77,2.0
100,6100,1.0,2,1,69,2.0
100,6100,1.0,2,1,13,2.0
100,6100,1.0,2,1,28430,2.0
100,6100,1.0,2,1,44015,2.0
100,6100,1.0,2,1,42699,2.0
100,6100,1.0,2,1,57975,2.0
100,6100,1.0,2,1,32146,2.0
100,6150,0.0,2,1,42,1.5
100,6150,0.0,2,1,67,3.5
100,6150,0.0,2,1,77,3.5
100,6150,0.0,2,1,69,2.5
100,6150,0.0,2,1,13,2.5
100,6150,0.0,2,1,28430,2.5
100,6150,0.0,2,1,44015,2.5
100,6150,0.0,2,1,42699,3.5
100,6150,0.0,2,1,57975,3.5
100,6150,0.0,2,1,32146,1.5
100,6150,0.25,2,1,42,2.5
100,6150,0.25,2,1,67,2.5
100,6150,0.25,2,1,77,2.5
100,6150,0.25,2,1,69,2.5
100,6150,0.25,2,1,13,2.5
100,6150,0.25,2,1,28430,2.5
100,6150,0.25,2,1,44015,2.5
100,6150,0.25,2,1,42699,2.5
100,6150,0.25,2,1,57975,1.5
100,6150,0.25,2,1,32146,2.5
100,6150,0.5,2,1,42,2.5
100,6150,0.5,2,1,67,1.5
100,6150,0.5,2,1,77,2.5
100,6150,0.5,2,1,69,2.5
100,6150,0.5,2,1,13,2.5
100,6150,0.5,2,1,28430,2.5
100,6150,0.5,2,1,44015,2.5
100,6150,0.5,2,1,42699,1.5
100,6150,0.5,2,1,57975,2.5
100,6150,0.5,2,1,32146,2.5
100,6150,0.75,2,1,42,1.5
100,6150,0.75,2,1,67,2.5
100,6150,0.75,2,1,77,2.5
100,6150,0.75,2,1,69,2.5
100,6150,0.75,2,1,13,2.5
100,6150,0.75,2,1,28430,1.5
100,6150,0.75,2,1,44015,1.5
100,6150,0.75,2,1,42699,1.5
100,6150,0.75,2,1,57975,2.5
100,6150,0.75,2,1,32146,2.5
100,6150,1.0,2,1,42,1.5
100,6150,1.0,2,1,67,1.5
100,6150,1.0,2,1,77,2.5
100,6150,1.0,2,1,69,1.5
100,6150,1.0,2,1,13,2.5
100,6150,1.0,2,1,28430,1.5
100,6150,1.0,2,1,44015,1.5
100,6150,1.0,2,1,42699,2.5
100,6150,1.0,2,1,57975,1.5
100,6150,1.0,2,1,32146,1.5
100,6200,0.0,2,1,42,3.0
100,6200,0.0,2,1,67,3.0
100,6200,0.0,2,1,77,4.0
100,6200,0.0,2,1,69,3.0
100,6200,0.0,2,1,13,3.0
100,6200,0.0,2,1,28430,3.0
100,6200,0.0,2,1,44015,3.0
100,6200,0.0,2,1,42699,3.0
100,6200,0.0,2,1,57975,3.0
100,6200,0.0,2,1,32146,3.0
100,6200,0.25,2,1,42,2.0
100,6200,0.25,2,1,67,2.0
100,6200,0.25,2,1,77,2.0
100,6200,0.25,2,1,69,2.0
100,6200,0.25,2,1,13,3.0
100,6200,0.25,2,1,28430,2.0
100,6200,0.25,2,1,44015,3.0
100,6200,0.25,2,1,42699,2.0
100,6200,0.25,2,1,57975,2.0
100,6200,0.25,2,1,32146,2.0
100,6200,0.5,2,1,42,2.0
100,6200,0.5,2,1,67,2.0
100,6200,0.5,2,1,77,2.0
100,6200,0.5,2,1,69,2.0
100,6200,0.5,2,1,13,3.0
100,6200,0.5,2,1,28430,2.0
100,6200,0.5,2,1,44015,2.0
100,6200,0.5,2,1,42699,2.0
100,6200,0.5,2,1,57975,3.0
100,6200,0.5,2,1,32146,2.0
100,6200,0.75,2,1,42,2.0
100,6200,0.75,2,1,67,2.0
100,6200,0.75,2,1,77,2.0
100,6200,0.75,2,1,69,2.0
100,6200,0.75,2,1,13,2.0
100,6200,0.75,2,1,28430,2.0
100,6200,0.75,2,1,44015,2.0
100,6200,0.75,2,1,42699,2.0
100,6200,0.75,2,1,57975,2.0
100,6200,0.75,2,1,32146,2.0
100,6200,1.0,2,1,42,2.0
100,6200,1.0,2,1,67,2.0
100,6200,1.0,2,1,77,2.0
100,6200,1.0,2,1,69,2.0
100,6200,1.0,2,1,13,2.0
100,6200,1.0,2,1,28430,2.0
100,6200,1.0,2,1,44015,3.0
100,6200,1.0,2,1,42699,2.0
100,6200,1.0,2,1,57975,2.0
100,6200,1.0,2,1,32146,2.0
100,6250,0.0,2,1,42,2.5
100,6250,0.0,2,1,67,2.5
100,6250,0.0,2,1,77,3.5
100,6250,0.0,2,1,69,2.5
100,6250,0.0,2,1,13,2.5
100,6250,0.0,2,1,28430,2.5
100,6250,0.0,2,1,44015,2.5
100,6250,0.0,2,1,42699,2.5
100,6250,0.0,2,1,57975,2.5
100,6250,0.0,2,1,32146,2.5
100,6250,0.25,2,1,42,3.5
100,6250,0.25,2,1,67,2.5
100,6250,0.25,2,1,77,2.5
100,6250,0.25,2,1,69,3.5
100,6250,0.25,2,1,13,2.5
100,6250,0.25,2,1,28430,2.5
100,6250,0.25,2,1,44015,2.5
100,6250,0.25,2,1,42699,3.5
100,6250,0.25,2,1,57975,2.5
100,6250,0.25,2,1,32146,2.5
100,6250,0.5,2,1,42,2.5
100,6250,0.5,2,1,67,2.5
100,6250,0.5,2,1,77,2.5
100,6250,0.5,2,1,69,2.5
100,6250,0.5,2,1,13,2.5
100,6250,0.5,2,1,28430,2.5
100,6250,0.5,2,1,44015,2.5
100,6250,0.5,2,1,42699,2.5
100,6250,0.5,2,1,57975,2.5
100,6250,0.5,2,1,32146,1.5
100,6250,0.75,2,1,42,1.5
100,6250,0.75,2,1,67,2.5
100,6250,0.75,2,1,77,2.5
100,6250,0.75,2,1,69,1.5
100,6250,0.75,2,1,13,1.5
100,6250,0.75,2,1,28430,1.5
100,6250,0.75,2,1,44015,1.5
100,6250,0.75,2,1,42699,1.5
100,6250,0.75,2,1,57975,2.5
100,6250,0.75,2,1,32146,1.5
100,6250,1.0,2,1,42,1.5
100,6250,1.0,2,1,67,1.5
100,6250,1.0,2,1,77,1.5
100,6250,1.0,2,1,69,1.5
100,6250,1.0,2,1,13,1.5
100,6250,1.0,2,1,28430,2.5
100,6250,1.0,2,1,44015,2.5
100,6250,1.0,2,1,42699,2.5
100,6250,1.0,2,1,57975,1.5
100,6250,1.0,2,1,32146,2.5
100,6300,0.0,2,1,42,3.0
100,6300,0.0,2,1,67,3.0
100,6300,0.0,2,1,77,4.0
100,6300,0.0,2,1,69,2.0
100,6300,0.0,2,1,13,3.0
100,6300,0.0,2,1,28430,2.0
100,6300,0.0,2,1,44015,3.0
100,6300,0.0,2,1,42699,2.0
100,6300,0.0,2,1,57975,3.0
100,6300,0.0,2,1,32146,4.0
100,6300,0.25,2,1,42,3.0
100,6300,0.25,2,1,67,3.0
100,6300,0.25,2,1,77,3.0
100,6300,0.25,2,1,69,3.0
100,6300,0.25,2,1,13,3.0
100,6300,0.25,2,1,28430,3.0
100,6300,0.25,2,1,44015,4.0
100,6300,0.25,2,1,42699,3.0
100,6300,0.25,2,1,57975,3.0
100,6300,0.25,2,1,32146,2.0
100,6300,0.5,2,1,42,2.0
100,6300,0.5,2,1,67,2.0
100,6300,0.5,2,1,77,2.0
100,6300,0.5,2,1,69,2.0
100,6300,0.5,2,1,13,3.0
100,6300,0.5,2,1,28430,2.0
100,6300,0.5,2,1,44015,2.0
100,6300,0.5,2,1,42699,2.0
100,6300,0.5,2,1,57975,2.0
100,6300,0.5,2,1,32146,2.0
100,6300,0.75,2,1,42,2.0
100,6300,0.75,2,1,67,2.0
100,6300,0.75,2,1,77,2.0
100,6300,0.75,2,1,69,2.0
100,6300,0.75,2,1,13,2.0
100,6300,0.75,2,1,28430,2.0
100,6300,0.75,2,1,44015,2.0
100,6300,0.75,2,1,42699,2.0
100,6300,0.75,2,1,57975,2.0
100,6300,0.75,2,1,32146,2.0
100,6300,1.0,2,1,42,2.0
100,6300,1.0,2,1,67,2.0
100,6300,1.0,2,1,77,2.0
100,6300,1.0,2,1,69,2.0
100,6300,1.0,2,1,13,2.0
100,6300,1.0,2,1,28430,2.0
100,6300,1.0,2,1,44015,2.0
100,6300,1.0,2,1,42699,2.0
100,6300,1.0,2,1,57975,2.0
100,6300,1.0,2,1,32146,2.0
100,6350,0.0,2,1,42,2.5
100,6350,0.0,2,1,67,2.5
100,6350,0.0,2,1,77,4.5
100,6350,0.0,2,1,69,2.5
100,6350,0.0,2,1,13,2.5
100,6350,0.0,2,1,28430,2.5
100,6350,0.0,2,1,44015,2.5
100,6350,0.0,2,1,42699,2.5
100,6350,0.0,2,1,57975,3.5
100,6350,0.0,2,1,32146,3.5
100,6350,0.25,2,1,42,3.5
100,6350,0.25,2,1,67,2.5
100,6350,0.25,2,1,77,2.5
